 12213014 9 1569 1.30155 7.53827e-05 PXB
 12213014 10 1476 1.35447 9.21228e-05 PXB
 12213014 11 1622 1.4087 8.86504e-05 PXB
 12213014 12 1590 1.17249 6.03428e-05 PXB
 12213014 13 1581 1.31637 7.5082e-05 PXB
 12213014 14 1634 1.2708 6.98966e-05 PXB
 12213014 15 1635 1.27609 7.3157e-05 PXB
 12213018 0 1034 1.28127 8.30377e-05 PXB
 12213018 1 1101 1.22215 6.85083e-05 PXB
 12213018 2 1171 1.35524 8.90764e-05 PXB
 12213018 3 1325 0.962267 3.57071e-05 PXB
 12213018 4 1380 1.21743 6.00173e-05 PXB
 12213018 5 1378 1.22753 6.282e-05 PXB
 12213018 6 1426 1.15808 5.34398e-05 PXB
 12213018 7 1495 1.13106 5.1482e-05 PXB
 12213018 8 1119 1.08968 5.38509e-05 PXB
 12213018 9 1235 1.30477 7.32586e-05 PXB
 12213018 10 1305 1.25109 6.59339e-05 PXB
 12213018 11 1305 1.21006 6.60298e-05 PXB
 12213018 12 1363 1.1816 5.61775e-05 PXB
 12213018 13 1364 1.19329 6.11084e-05 PXB
 12213018 14 1479 1.19016 5.97712e-05 PXB
 12213018 15 1442 1.17892 5.92094e-05 PXB
 1221301c 0 907 1.07303 5.02868e-05 PXB
 1221301c 1 948 1.13462 5.33562e-05 PXB
 1221301c 2 900 1.24485 6.80228e-05 PXB
 1221301c 3 1040 1.30937 7.39475e-05 PXB
 1221301c 4 994 1.3252 8.03658e-05 PXB
 1221301c 5 1060 1.21385 6.5131e-05 PXB
 1221301c 6 1068 1.2991 7.29477e-05 PXB
 1221301c 7 1051 1.24165 6.95886e-05 PXB
 1221301c 8 864 1.2823 7.38352e-05 PXB
 1221301c 9 1008 1.20738 6.20516e-05 PXB
 1221301c 10 987 1.35594 7.80467e-05 PXB
 1221301c 11 1013 1.35327 8.45506e-05 PXB
 1221301c 12 1059 1.32949 7.59276e-05 PXB
 1221301c 13 1119 1.20927 5.80915e-05 PXB
 1221301c 14 1091 1.2278 6.32338e-05 PXB
 1221301c 15 1044 1.20112 6.51196e-05 PXB
 12213020 0 626 1.24231 8.00962e-05 PXB
 12213020 1 736 1.1785 6.76912e-05 PXB
 12213020 2 734 1.14934 6.26436e-05 PXB
 12213020 3 755 1.19343 6.88276e-05 PXB
 12213020 4 870 1.24562 6.08519e-05 PXB
 12213020 5 816 1.32119 8.1691e-05 PXB
 12213020 6 880 1.19418 5.87675e-05 PXB
 12213020 7 862 1.18022 6.32988e-05 PXB
 12213020 8 690 1.11037 5.98759e-05 PXB
 12213020 9 783 1.2155 6.72656e-05 PXB
 12213020 10 796 1.20798 6.73822e-05 PXB
 12213020 11 782 1.24376 7.51969e-05 PXB
 12213020 12 876 1.09139 5.03893e-05 PXB
 12213020 13 883 1.30526 7.19547e-05 PXB
 12213020 14 870 1.2227 6.34866e-05 PXB
 12213020 15 865 1.16838 5.87881e-05 PXB
 12214004 0 929 1.1266 4.83341e-05 PXB
 12214004 1 930 1.1995 5.69792e-05 PXB
 12214004 2 978 1.18761 5.26092e-05 PXB
 12214004 3 870 1.32442 7.01694e-05 PXB
 12214004 4 859 1.2144 5.82765e-05 PXB
 12214004 5 860 1.2394 6.06793e-05 PXB
 12214004 6 836 1.3616 7.48257e-05 PXB
 12214004 7 771 1.1888 5.74072e-05 PXB
 12214004 8 827 1.26656 7.46869e-05 PXB
 12214004 9 911 1.14358 5.08565e-05 PXB
 12214004 10 881 0.998639 4.07063e-05 PXB
 12214004 11 778 1.15306 5.82226e-05 PXB
 12214004 12 868 1.1927 5.50793e-05 PXB
 12214004 13 790 1.26989 6.56009e-05 PXB
 12214004 14 808 1.288 6.79905e-05 PXB
 12214004 15 653 1.38937 9.45194e-05 PXB
 12214008 0 1139 1.07986 4.62797e-05 PXB
 12214008 1 1155 1.13268 5.13e-05 PXB
 12214008 2 1195 1.19613 5.26197e-05 PXB
 12214008 3 1091 1.27494 6.27661e-05 PXB
 12214008 4 1137 1.22311 5.61204e-05 PXB
 12214008 5 1078 1.14028 4.75348e-05 PXB
 12214008 6 1072 1.10161 4.23383e-05 PXB
 12214008 7 996 1.22401 5.75804e-05 PXB
 12214008 8 1058 1.1902 6.29011e-05 PXB
 12214008 9 1111 1.15719 5.46144e-05 PXB
 12214008 10 1072 1.29299 7.33864e-05 PXB
 12214008 11 1043 1.43817 8.73299e-05 PXB
 12214008 12 1043 1.34116 7.17917e-05 PXB
 12214008 13 1026 1.18833 5.35692e-05 PXB
 12214008 14 1003 1.14519 4.73808e-05 PXB
 12214008 15 928 1.1622 5.41963e-05 PXB
 1221400c 0 1626 1.22032 5.60941e-05 PXB
 1221400c 1 1632 1.27671 6.37273e-05 PXB
 1221400c 2 1561 1.22486 5.46069e-05 PXB
 1221400c 3 1567 1.29416 5.71795e-05 PXB
 1221400c 4 1412 1.18797 5.40607e-05 PXB
 1221400c 5 1404 1.12904 5.05233e-05 PXB
 1221400c 6 1331 1.29874 6.59533e-05 PXB
 1221400c 7 1198 1.31079 7.03951e-05 PXB
 1221400c 8 1524 1.30933 6.99089e-05 PXB
 1221400c 9 1581 1.342 7.02455e-05 PXB
 1221400c 10 1416 1.41795 8.57156e-05 PXB
 1221400c 11 1458 1.23446 5.6684e-05 PXB
 1221400c 12 1343 1.30345 6.80399e-05 PXB
 1221400c 13 1290 1.39633 8.09075e-05 PXB
 1221400c 14 1224 1.45735 8.81276e-05 PXB
 1221400c 15 1186 1.34916 7.2286e-05 PXB
 12214010 0 1832 1.15422 5.16647e-05 PXB
 12214010 1 1972 1.21791 5.10501e-05 PXB
 12214010 2 1943 1.15572 4.84076e-05 PXB
 12214010 3 1926 1.26039 5.63719e-05 PXB
 12214010 4 1906 1.24066 5.56788e-05 PXB
 12214010 5 1779 1.2812 6.40306e-05 PXB
 12214010 6 1846 1.21015 5.19478e-05 PXB
 12214010 7 1697 1.17242 5.14804e-05 PXB
 12214010 8 1775 1.26952 6.09465e-05 PXB
 12214010 9 1742 1.18248 5.31019e-05 PXB
 12214010 10 1818 1.16675 5.12254e-05 PXB
 12214010 11 1712 1.10465 4.72473e-05 PXB
 12214010 12 1665 1.30891 7.18331e-05 PXB
 12214010 13 1698 1.1951 5.50873e-05 PXB
 12214010 14 1722 1.21581 5.40302e-05 PXB
 12214010 15 1627 1.36035 7.19091e-05 PXB
 12214014 0 1778 1.33225 6.34767e-05 PXB
 12214014 1 1827 1.2456 5.47488e-05 PXB
 12214014 2 1929 1.31172 5.88723e-05 PXB
 12214014 3 1906 1.22639 5.23037e-05 PXB
 12214014 4 1910 1.35067 6.68464e-05 PXB
 12214014 5 1966 1.33941 6.59104e-05 PXB
 12214014 6 1958 1.31785 6.35235e-05 PXB
 12214014 7 1936 1.29766 6.10247e-05 PXB
 12214014 8 1668 1.37617 7.04506e-05 PXB
 12214014 9 1687 1.28608 6.14241e-05 PXB
 12214014 10 1783 1.21575 5.16846e-05 PXB
 12214014 11 1807 1.12541 4.54651e-05 PXB
 12214014 12 1784 1.13093 4.57217e-05 PXB
 12214014 13 1747 1.2801 6.07324e-05 PXB
 12214014 14 1825 1.15794 4.73452e-05 PXB
 12214014 15 1874 1.26109 5.43343e-05 PXB
 12214018 0 1244 1.25181 6.37161e-05 PXB
 12214018 1 1481 1.2438 5.50579e-05 PXB
 12214018 2 1456 1.1803 5.21768e-05 PXB
 12214018 3 1569 1.27119 5.68139e-05 PXB
 12214018 4 1561 1.2582 5.6583e-05 PXB
 12214018 5 1712 1.23958 5.26544e-05 PXB
 12214018 6 1808 1.27256 5.41712e-05 PXB
 12214018 7 1754 1.18 4.59885e-05 PXB
 12214018 8 1265 1.25203 5.92688e-05 PXB
 12214018 9 1283 1.35228 7.02938e-05 PXB
 12214018 10 1382 1.26953 5.70113e-05 PXB
 12214018 11 1364 1.36143 7.54068e-05 PXB
 12214018 12 1521 1.1614 4.818e-05 PXB
 12214018 13 1579 1.16266 4.6712e-05 PXB
 12214018 14 1643 1.34628 6.39163e-05 PXB
 12214018 15 1609 1.17366 5.12378e-05 PXB
 1221401c 0 1006 1.25771 5.90437e-05 PXB
 1221401c 1 1026 1.16311 5.2194e-05 PXB
 1221401c 2 1056 1.15259 4.82958e-05 PXB
 1221401c 3 1138 1.16429 4.87653e-05 PXB
 1221401c 4 1164 1.23622 5.43998e-05 PXB
 1221401c 5 1183 1.09624 4.60119e-05 PXB
 1221401c 6 1221 1.29595 6.33145e-05 PXB
 1221401c 7 1196 1.25303 6.22085e-05 PXB
 1221401c 8 939 1.17458 5.36386e-05 PXB
 1221401c 9 1060 1.17467 5.33017e-05 PXB
 1221401c 10 1041 1.23859 5.75952e-05 PXB
 1221401c 11 1040 1.24655 6.06418e-05 PXB
 1221401c 12 1154 1.29689 6.03142e-05 PXB
 1221401c 13 1149 1.36393 7.11019e-05 PXB
 1221401c 14 1152 1.18049 5.32153e-05 PXB
 1221401c 15 1113 1.00039 4.00898e-05 PXB
 12214020 0 766 1.26967 6.96594e-05 PXB
 12214020 1 800 1.16745 5.53356e-05 PXB
 12214020 2 799 1.29261 7.14418e-05 PXB
 12214020 3 856 1.23022 5.79404e-05 PXB
 12214020 4 929 1.13938 4.64168e-05 PXB
 12214020 5 987 1.29622 5.93995e-05 PXB
 12214020 6 982 1.04421 3.86493e-05 PXB
 12214020 7 883 1.2337 6.48803e-05 PXB
 12214020 8 676 1.43265 0.00010087 PXB
 12214020 9 845 1.18347 5.52546e-05 PXB
 12214020 10 827 1.13268 5.20556e-05 PXB
 12214020 11 846 1.32177 6.86379e-05 PXB
 12214020 12 829 1.17712 5.7425e-05 PXB
 12214020 13 889 1.25664 6.37959e-05 PXB
 12214020 14 933 1.30376 6.72205e-05 PXB
 12214020 15 855 1.18093 6.11796e-05 PXB
 12215004 0 798 1.32022 9.09622e-05 PXB
 12215004 1 822 1.26139 7.39535e-05 PXB
 12215004 2 863 1.29342 7.33644e-05 PXB
 12215004 3 781 1.1544 6.13137e-05 PXB
 12215004 4 747 1.23591 7.17158e-05 PXB
 12215004 5 743 1.27434 8.08887e-05 PXB
 12215004 6 681 1.25811 8.2783e-05 PXB
 12215004 7 590 1.08713 6.70637e-05 PXB
 12215004 8 763 1.07241 5.83478e-05 PXB
 12215004 9 870 1.20846 6.36317e-05 PXB
 12215004 10 817 1.29331 7.68498e-05 PXB
 12215004 11 824 1.14808 5.87295e-05 PXB
 12215004 12 761 1.16282 6.61188e-05 PXB
 12215004 13 722 1.22256 7.32367e-05 PXB
 12215004 14 698 1.27476 8.05701e-05 PXB
 12215004 15 606 1.26931 9.46407e-05 PXB
 12215008 0 895 1.32162 9.33016e-05 PXB
 12215008 1 950 1.17865 6.67232e-05 PXB
 12215008 2 915 1.40713 0.000100764 PXB
 12215008 3 946 1.23596 7.04812e-05 PXB
 12215008 4 929 1.19296 6.22008e-05 PXB
 12215008 5 895 1.26753 7.09989e-05 PXB
 12215008 6 874 1.27995 7.56099e-05 PXB
 12215008 7 755 1.11165 6.65561e-05 PXB
 12215008 8 968 1.38096 9.71748e-05 PXB
 12215008 9 985 1.32933 8.77239e-05 PXB
 12215008 10 999 1.25892 6.75393e-05 PXB
 12215008 11 974 1.39699 9.88029e-05 PXB
 12215008 12 889 1.17998 6.57487e-05 PXB
 12215008 13 931 1.42205 9.31844e-05 PXB
 12215008 14 869 1.3669 8.63776e-05 PXB
 12215008 15 787 1.45418 0.000114334 PXB
 1221500c 8 1293 1.02347 5.30572e-05 PXB
 1221500c 9 1384 1.09877 5.36583e-05 PXB
 1221500c 10 1300 1.21563 7.31387e-05 PXB
 1221500c 11 1279 1.12312 5.53072e-05 PXB
 1221500c 12 1257 1.14163 6.12043e-05 PXB
 1221500c 13 1176 1.13171 5.86818e-05 PXB
 1221500c 14 1115 1.14975 6.50843e-05 PXB
 1221500c 15 954 1.30978 9.93858e-05 PXB
 12215010 0 1398 1.09673 5.76346e-05 PXB
 12215010 1 1355 1.3207 9.06993e-05 PXB
 12215010 2 1366 1.14479 6.37002e-05 PXB
 12215010 3 1360 1.10795 5.99563e-05 PXB
 12215010 4 1402 1.12496 6.25442e-05 PXB
 12215010 5 1324 1.35201 9.24757e-05 PXB
 12215010 6 1316 1.13578 6.3028e-05 PXB
 12215010 7 1225 1.19965 7.55601e-05 PXB
 12215010 8 1623 1.21448 6.94056e-05 PXB
 12215010 9 1579 1.12247 5.94827e-05 PXB
 12215010 10 1610 1.30548 7.56458e-05 PXB
 12215010 11 1489 1.34308 9.08455e-05 PXB
 12215010 12 1525 1.3065 7.55739e-05 PXB
 12215010 13 1403 1.24472 7.82194e-05 PXB
 12215010 14 1412 1.19435 6.81949e-05 PXB
 12215010 15 1424 1.10946 5.56541e-05 PXB
 12215014 0 1443 1.23274 6.89699e-05 PXB
 12215014 1 1468 1.25636 7.0989e-05 PXB
 12215014 2 1486 1.35884 8.54971e-05 PXB
 12215014 3 1561 1.25062 6.58114e-05 PXB
 12215014 4 1524 1.03451 4.75446e-05 PXB
 12215014 5 1590 1.1607 5.63928e-05 PXB
 12215014 6 1438 1.25373 7.62444e-05 PXB
 12215014 7 1450 1.4261 0.000100676 PXB
 12215014 8 1506 1.21912 6.54338e-05 PXB
 12215014 9 1574 1.25989 6.63616e-05 PXB
 12215014 10 1640 1.25315 6.38338e-05 PXB
 12215014 11 1661 1.31953 7.25309e-05 PXB
 12215014 12 1579 1.28996 7.40957e-05 PXB
 12215014 13 1626 1.4305 9.32473e-05 PXB
 12215014 14 1612 1.26693 6.91178e-05 PXB
 12215014 15 1584 1.29221 7.83964e-05 PXB
 12215018 0 968 1.20806 7.67036e-05 PXB
 12215018 1 1046 1.12003 6.56504e-05 PXB
 12215018 2 1177 1.21626 6.61226e-05 PXB
 12215018 3 1281 1.23328 6.4407e-05 PXB
 12215018 4 1269 1.25858 6.8208e-05 PXB
 12215018 5 1460 1.15183 5.07841e-05 PXB
 12215018 6 1341 1.29134 7.50077e-05 PXB
 12215018 7 1354 1.16549 6.06578e-05 PXB
 12215018 8 1042 1.13195 6.53659e-05 PXB
 12215018 9 1190 1.2078 6.51862e-05 PXB
 12215018 10 1299 1.14297 5.509e-05 PXB
 12215018 11 1320 1.28266 6.9281e-05 PXB
 12215018 12 1352 1.33899 7.80529e-05 PXB
 12215018 13 1433 1.30919 7.43827e-05 PXB
 12215018 14 1519 1.17884 5.58125e-05 PXB
 12215018 15 1451 1.10021 5.30176e-05 PXB
 1221501c 0 817 1.11608 5.97555e-05 PXB
 1221501c 1 876 1.24376 7.16289e-05 PXB
 1221501c 2 892 1.24189 7.17304e-05 PXB
 1221501c 3 914 1.08465 5.25222e-05 PXB
 1221501c 4 964 1.10772 5.48997e-05 PXB
 1221501c 5 985 1.26142 7.73017e-05 PXB
 1221501c 6 971 1.41245 9.84189e-05 PXB
 1221501c 7 931 1.17751 6.67595e-05 PXB
 1221501c 8 812 0.952861 4.40001e-05 PXB
 1221501c 9 902 1.15011 6.82261e-05 PXB
 1221501c 10 921 1.12851 5.84955e-05 PXB
 1221501c 11 976 1.28293 7.21159e-05 PXB
 1221501c 12 961 1.52883 0.000123669 PXB
 1221501c 13 1081 1.16507 5.70276e-05 PXB
 1221501c 14 1040 1.22047 7.06618e-05 PXB
 1221501c 15 965 1.14596 6.40024e-05 PXB
 12215020 0 583 1.15959 8.03918e-05 PXB
 12215020 1 712 1.07186 5.55048e-05 PXB
 12215020 2 692 1.17557 7.12088e-05 PXB
 12215020 3 742 1.21904 7.22078e-05 PXB
 12215020 4 783 1.07338 5.13172e-05 PXB
 12215020 5 784 1.31181 8.29702e-05 PXB
 12215020 6 790 1.18915 6.64396e-05 PXB
 12215020 7 735 1.17948 6.79583e-05 PXB
 12215020 8 618 1.12665 6.85533e-05 PXB
 12215020 9 678 1.28508 8.55989e-05 PXB
 12215020 10 767 1.15759 6.25234e-05 PXB
 12215020 11 816 1.17774 6.00603e-05 PXB
 12215020 12 845 1.05481 4.67261e-05 PXB
 12215020 13 852 1.08013 5.21818e-05 PXB
 12215020 14 856 1.21013 6.57027e-05 PXB
 12215020 15 791 1.20705 6.96118e-05 PXB
 12216004 0 861 1.25365 6.88761e-05 PXB
 12216004 1 961 1.33206 6.77151e-05 PXB
 12216004 2 930 1.30831 6.68377e-05 PXB
 12216004 3 856 1.18867 5.41962e-05 PXB
 12216004 4 906 1.16649 4.89891e-05 PXB
 12216004 5 789 1.09218 5.11435e-05 PXB
 12216004 6 828 1.24091 5.99561e-05 PXB
 12216004 7 703 1.30961 8.1213e-05 PXB
 12216004 8 767 1.15568 6.45916e-05 PXB
 12216004 9 814 1.29905 7.52182e-05 PXB
 12216004 10 775 1.18489 6.61e-05 PXB
 12216004 11 799 1.15578 5.8058e-05 PXB
 12216004 12 805 1.28818 6.71584e-05 PXB
 12216004 13 730 1.51753 0.000110497 PXB
 12216004 14 731 1.13912 5.72527e-05 PXB
 12216004 15 702 1.17861 6.42319e-05 PXB
 12216008 0 1121 1.08537 4.65189e-05 PXB
 12216008 1 1231 1.18744 5.05497e-05 PXB
 12216008 2 1210 1.23365 5.14142e-05 PXB
 12216008 3 1146 1.29544 6.23832e-05 PXB
 12216008 4 1127 1.24654 5.61534e-05 PXB
 12216008 5 1065 1.39661 7.06581e-05 PXB
 12216008 6 990 1.36503 7.49056e-05 PXB
 12216008 7 953 1.05146 4.50015e-05 PXB
 12216008 8 1109 1.13942 5.36093e-05 PXB
 12216008 9 1156 1.18355 5.33194e-05 PXB
 12216008 10 1070 1.36327 7.66578e-05 PXB
 12216008 11 1095 1.26804 6.09657e-05 PXB
 12216008 12 1122 1.25435 5.59186e-05 PXB
 12216008 13 1042 1.25749 5.75705e-05 PXB
 12216008 14 1060 1.32351 6.84314e-05 PXB
 12216008 15 878 1.09594 5.14442e-05 PXB
 1221600c 0 1570 1.1972 5.42808e-05 PXB
 1221600c 1 1594 1.23564 5.733e-05 PXB
 1221600c 2 1512 1.32226 6.66953e-05 PXB
 1221600c 3 1450 1.2147 5.6382e-05 PXB
 1221600c 4 1340 1.53379 9.65637e-05 PXB
 1221600c 5 1348 1.26369 6.38634e-05 PXB
 1221600c 6 1323 1.17067 5.00602e-05 PXB
 1221600c 7 1170 1.32268 7.02272e-05 PXB
 1221600c 8 1530 1.18596 5.44037e-05 PXB
 1221600c 9 1500 1.38598 7.55614e-05 PXB
 1221600c 10 1448 1.27105 7.08389e-05 PXB
 1221600c 11 1442 1.09483 4.35653e-05 PXB
 1221600c 12 1365 1.17657 5.18634e-05 PXB
 1221600c 13 1303 1.23796 5.93256e-05 PXB
 1221600c 14 1256 1.14899 4.98676e-05 PXB
 1221600c 15 1181 1.20785 6.05213e-05 PXB
 12216010 0 654 1.72054 0.000309405 PXB
 12216010 1 644 1.59081 0.000277459 PXB
 12216010 2 385 1.28245 0.000349846 PXB
 12216010 3 453 1.20537 0.000491998 PXB
 12216010 4 578 1.80864 0.000365563 PXB
 12216010 5 517 1.56755 0.00042092 PXB
 12216010 6 468 1.83183 0.000530063 PXB
 12216010 7 182 1.70654 0.00127568 PXB
 12216010 8 60 1.01847 0.00191379 PXB
 12216010 9 20 1.90573 0.016104 PXB
 12216010 10 293 1.22792 0.000570622 PXB
 12216010 11 233 1.2984 0.000640489 PXB
 12216010 12 327 1.48248 0.00052501 PXB
 12216010 13 500 1.8026 0.000440552 PXB
 12216010 14 644 1.87689 0.00038693 PXB
 12216010 15 96 1.29406 0.00142558 PXB
 12216014 0 1776 1.41526 7.08108e-05 PXB
 12216014 1 1916 1.34341 5.84759e-05 PXB
 12216014 2 1792 1.41551 7.40888e-05 PXB
 12216014 3 1967 1.29699 5.86051e-05 PXB
 12216014 4 1899 1.14633 4.95044e-05 PXB
 12216014 5 1853 1.26957 6.0059e-05 PXB
 12216014 6 1829 1.20121 5.57794e-05 PXB
 12216014 7 1873 1.16595 4.98212e-05 PXB
 12216014 8 1731 1.47306 7.69147e-05 PXB
 12216014 9 1737 1.41263 7.53244e-05 PXB
 12216014 10 1703 1.1506 4.82815e-05 PXB
 12216014 11 1847 1.30856 5.5763e-05 PXB
 12216014 12 1727 1.44206 8.75406e-05 PXB
 12216014 13 1737 1.26211 5.99351e-05 PXB
 12216014 14 1817 1.26575 5.90888e-05 PXB
 12216014 15 1691 1.30265 7.06122e-05 PXB
 12216018 0 1233 1.21154 5.66291e-05 PXB
 12216018 1 1279 1.51586 9.75721e-05 PXB
 12216018 2 1361 1.34242 6.94177e-05 PXB
 12216018 3 1296 1.5515 0.000109034 PXB
 12216018 4 1496 1.29497 6.19701e-05 PXB
 12216018 5 1574 1.29194 6.41654e-05 PXB
 12216018 6 1291 1.50562 0.000127727 PXB
 12216018 7 1744 1.25726 5.43418e-05 PXB
 12216018 8 1214 1.31093 6.79248e-05 PXB
 12216018 9 1250 1.34244 7.30966e-05 PXB
 12216018 10 1397 1.213 5.33678e-05 PXB
 12216018 11 1409 1.4299 7.41632e-05 PXB
 12216018 12 1529 1.24988 5.43474e-05 PXB
 12216018 13 1572 1.07979 4.16148e-05 PXB
 12216018 14 1564 1.49443 9.40125e-05 PXB
 12216018 15 1605 1.24506 5.83215e-05 PXB
 1221601c 0 857 1.07863 5.02143e-05 PXB
 1221601c 1 1037 1.35477 7.04251e-05 PXB
 1221601c 2 818 1.35124 0.000103502 PXB
 1221601c 3 1092 1.10345 4.55412e-05 PXB
 1221601c 4 1134 1.42681 7.91759e-05 PXB
 1221601c 5 1101 1.15031 5.05527e-05 PXB
 1221601c 6 1117 1.3716 7.8124e-05 PXB
 1221601c 7 1064 1.28054 7.94803e-05 PXB
 1221601c 8 872 1.28282 7.32978e-05 PXB
 1221601c 9 1051 1.3299 6.58226e-05 PXB
 1221601c 10 948 1.41888 8.54007e-05 PXB
 1221601c 11 1006 1.20159 5.78341e-05 PXB
 1221601c 12 1114 1.28735 6.10297e-05 PXB
 1221601c 13 1118 1.23108 5.79753e-05 PXB
 1221601c 14 1117 1.25313 6.59339e-05 PXB
 1221601c 15 1049 1.39335 0.000100797 PXB
 12216020 0 699 1.25564 7.12967e-05 PXB
 12216020 1 847 1.08971 4.5306e-05 PXB
 12216020 2 825 1.34445 7.39845e-05 PXB
 12216020 3 851 1.49331 9.47364e-05 PXB
 12216020 4 876 1.25944 6.31164e-05 PXB
 12216020 5 912 1.27747 6.2006e-05 PXB
 12216020 6 906 1.31029 6.35487e-05 PXB
 12216020 7 894 1.23817 6.21802e-05 PXB
 12216020 8 720 1.23267 6.78528e-05 PXB
 12216020 9 824 1.33126 7.1748e-05 PXB
 12216020 10 839 1.1944 5.29958e-05 PXB
 12216020 11 803 1.27769 6.82068e-05 PXB
 12216020 12 901 1.27563 6.26423e-05 PXB
 12216020 13 917 1.48514 8.82174e-05 PXB
 12216020 14 914 1.49133 8.74349e-05 PXB
 12216020 15 922 1.33492 7.14164e-05 PXB
 12217004 0 357 1.55017 0.00037123 PXB
 12217004 1 263 1.62852 0.000665055 PXB
 12217004 2 488 1.15237 0.000133549 PXB
 12217004 3 151 1.53731 0.000928407 PXB
 12217004 4 389 1.00905 0.000124227 PXB
 12217004 5 394 1.15823 0.000149075 PXB
 12217004 6 398 1.2447 0.000161211 PXB
 12217004 7 264 1.02992 0.000155148 PXB
 12217004 8 493 1.29059 0.000169813 PXB
 12217004 9 353 1.71505 0.000440836 PXB
 12217004 10 230 1.52851 0.000630729 PXB
 12217004 11 174 1.52895 0.0010328 PXB
 12217004 12 339 1.22352 0.000189247 PXB
 12217004 13 136 1.365 0.000706804 PXB
 12217004 14 289 1.04043 0.000160152 PXB
 12217004 15 223 1.1683 0.000309812 PXB
 12217008 0 1100 1.17613 5.87569e-05 PXB
 12217008 1 1081 1.29396 6.93849e-05 PXB
 12217008 2 1056 1.22771 5.97899e-05 PXB
 12217008 3 1065 1.1585 5.11167e-05 PXB
 12217008 4 973 1.25091 6.2906e-05 PXB
 12217008 5 1004 1.24431 6.22562e-05 PXB
 12217008 6 916 1.12508 5.52566e-05 PXB
 12217008 7 865 1.14428 5.68813e-05 PXB
 12217008 8 1021 1.27068 7.4827e-05 PXB
 12217008 9 1120 1.25875 6.35678e-05 PXB
 12217008 10 1049 1.39766 8.22336e-05 PXB
 12217008 11 1072 1.27135 6.52941e-05 PXB
 12217008 12 975 1.27032 7.31313e-05 PXB
 12217008 13 1037 1.0276 3.9128e-05 PXB
 12217008 14 970 1.06566 4.69187e-05 PXB
 12217008 15 842 1.11205 5.38754e-05 PXB
 1221700c 0 1346 1.29196 7.22826e-05 PXB
 1221700c 1 1370 1.22009 6.49228e-05 PXB
 1221700c 2 1347 1.48573 0.000105514 PXB
 1221700c 3 1296 0.995248 3.98654e-05 PXB
 1221700c 4 1227 1.16931 6.00624e-05 PXB
 1221700c 5 1195 1.34316 8.14392e-05 PXB
 1221700c 6 1163 1.22518 6.68215e-05 PXB
 1221700c 7 1090 1.08232 5.29314e-05 PXB
 1221700c 8 1393 1.16128 6.25443e-05 PXB
 1221700c 9 1378 1.3672 8.35541e-05 PXB
 1221700c 10 1379 1.25543 6.99317e-05 PXB
 1221700c 11 1342 1.21662 6.23173e-05 PXB
 1221700c 12 1310 1.23089 6.42529e-05 PXB
 1221700c 13 1270 1.14936 5.351e-05 PXB
 1221700c 14 1219 1.29819 7.09305e-05 PXB
 1221700c 15 1031 1.64092 0.000143858 PXB
 12217010 0 1566 1.18044 5.70558e-05 PXB
 12217010 1 1576 1.39636 8.66172e-05 PXB
 12217010 2 1581 1.44189 8.85916e-05 PXB
 12217010 3 1597 1.1221 4.92789e-05 PXB
 12217010 4 1564 1.25187 6.30353e-05 PXB
 12217010 5 1513 1.28647 6.96051e-05 PXB
 12217010 6 1483 1.09345 4.93605e-05 PXB
 12217010 7 1328 1.32054 8.9773e-05 PXB
 12217010 8 1678 1.19535 5.99356e-05 PXB
 12217010 9 1670 1.41698 8.93009e-05 PXB
 12217010 10 1713 1.3284 7.29367e-05 PXB
 12217010 11 1683 1.08325 4.82886e-05 PXB
 12217010 12 1576 1.17291 5.86062e-05 PXB
 12217010 13 1578 1.0731 4.92128e-05 PXB
 12217010 14 1458 1.31943 8.30176e-05 PXB
 12217010 15 1427 1.13741 5.97721e-05 PXB
 12217014 0 1556 1.15503 5.13707e-05 PXB
 12217014 1 1492 1.40632 8.22592e-05 PXB
 12217014 2 1619 1.02781 4.29886e-05 PXB
 12217014 3 1631 1.40049 8.66105e-05 PXB
 12217014 4 1673 1.22962 5.78615e-05 PXB
 12217014 5 1595 1.21883 6.53645e-05 PXB
 12217014 6 1559 1.24147 6.83429e-05 PXB
 12217014 7 1612 1.24737 6.76977e-05 PXB
 12217014 8 1586 1.42259 8.48181e-05 PXB
 12217014 9 1653 1.1934 5.90519e-05 PXB
 12217014 10 1665 1.25079 6.61739e-05 PXB
 12217014 11 1647 1.15296 5.65965e-05 PXB
 12217014 12 1708 1.18264 5.71145e-05 PXB
 12217014 13 1766 1.15902 5.5577e-05 PXB
 12217014 14 1702 1.07335 4.81165e-05 PXB
 12217014 15 1648 1.29006 7.27748e-05 PXB
 12217018 0 1081 1.18863 6.47415e-05 PXB
 12217018 1 1251 1.37258 7.62421e-05 PXB
 12217018 2 1258 1.23858 6.52224e-05 PXB
 12217018 3 1362 1.25286 6.41775e-05 PXB
 12217018 4 1372 1.20029 5.90914e-05 PXB
 12217018 5 1352 1.50679 0.000102887 PXB
 12217018 6 1452 1.15686 5.30579e-05 PXB
 12217018 7 1441 1.52058 0.00010565 PXB
 12217018 8 1102 1.27248 7.31428e-05 PXB
 12217018 9 1214 1.30422 7.41915e-05 PXB
 12217018 10 1380 1.13382 4.94327e-05 PXB
 12217018 11 1381 1.37833 7.86134e-05 PXB
 12217018 12 1467 1.45612 8.01957e-05 PXB
 12217018 13 1585 1.33804 6.91446e-05 PXB
